สถาบัน,วิทยาเขต,รหัสหลักสูตร,คณะ,หลักสูตร,รายละเอียด,สาขา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน,คะแนนสูงสุด,คะแนนต่ำสุด
มหาวิทยาลัยหัวเฉียวเฉลิมพระเกียรติ,วิทยาเขตหลัก,40730109112702A,คณะสาธารณสุขศาสตร์และ สิงแวดล้อม,หลักสูตรสาธารณสุขศาสตรบัณฑิต (สาธารณสุขชุมชน),หลักสูตรสาธารณสุขศาสตร บัณฑิต (สาธารณสุขชุมชน),,0,50,81,34,36.9654,6.2222
มหาวิทยาลัยหัวเฉียวเฉลิมพระเกียรติ,วิทยาเขตหลัก,40730111110501A,คณะการแพทย์แผนจีน,หลักสูตรการแพทย์แผนจีนบัณฑิต,หลักสูตรการแพทย์แผนจีน บัณฑิต,,0,50,247,51,######,91.5000
มหาวิทยาลัยหัวเฉียวเฉลิมพระเกียรติ,วิทยาเขตหลัก,40730112901001A,คณะนิติศาสตร์,หลักสูตรนิติศาสตรบัณฑิต,หลักสูตรนิติศาสตรบัณฑิต,,0,50,59,23,96.5000,52.0000
มหาวิทยาลัยหัวเฉียวเฉลิมพระเกียรติ,วิทยาเขตหลัก,40730113901101A,คณะนิเทศศาสตร์,หลักสุตรนิเทศศาสตรบัณฑิต,หลักสุตรนิเทศศาสตรบัณฑิต,,0,50,42,13,95.5000,50.0000
มหาวิทยาลัยหัวเฉียวเฉลิมพระเกียรติ,วิทยาเขตหลัก,40730115901801A,วิทยาลัยจีนศึกษา,หลักสูตรศิลปศาสตรบัณฑิต (ภาษาและ วัฒนธรรมจีน),หลักสูตรศิลปศาสตรบัณฑิต (ภาษาและวัฒนธรรมจีน),,0,50,53,17,98.0000,60.0000
มหาวิทยาลัยหัวเฉียวเฉลิมพระเกียรติ,วิทยาเขตหลัก,40730115901802A,วิทยาลัยจีนศึกษา,หลักสูตรศิลปศาสตรบัณฑิต (ภาษาจีน ธุรกิจ),หลักสูตรศิลปศาสตรบัณฑิต (ภาษาจีนธุรกิจ),,0,50,90,32,97.7500,59.7500
มหาวิทยาลัยหัวเฉียวเฉลิมพระเกียรติ,วิทยาเขตหลัก,40730115901803A,วิทยาลัยจีนศึกษา,หลักสูตรศิลปศาสตรบัณฑิต (จีนศึกษา),หลักสูตรศิลปศาสตรบัณฑิต (จีนศึกษา),,0,50,16,0,0.0000,0.0000
มหาวิทยาลัยเวสเทิรน์,กาญจนบุรี,41020103140100A,คณะสัตวแพทยศาสตร์,สัตวแพทยศาสตรบัณฑิต,นักเรียน ม.6 ที่กำลังจะสำเร็จการศึกษาหรือสำเร็จการศึกษาแล้ว,,0,50,57,39,52.4835,19.3750
มหาวิทยาลัยเวสเทิรน์,กาญจนบุรี,41020104111700A,คณะพยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,นักเรียน ม.6 ที่กำลังจะสำเร็จการศึกษาหรือสำเร็จการศึกษาแล้ว,,0,300,40,24,31.4914,0.0000
มหาวิทยาลัยเวสเทิรน์,กาญจนบุรี,41020106112700A,คณะสาธารณสุขศาสตร์,สาธารณสุขศาสตรบัณฑิต,นักเรียน ม.6 ที่กำลังจะสำเร็จการศึกษาหรือสำเร็จการศึกษาแล้ว,,0,200,2,1,8.2500,8.2500
มหาวิทยาลัยเวสเทิรน์,วัชรพล,41020201120100A,คณะทันตแพทยศาสตร์,ทันตแพทยศาสตรบัณฑิต,นักเรียน ม.6 สำเร็จการศึกษา แล้ว,,0,120,103,66,47.0332,11.6483
มหาวิทยาลัยเวสเทิรน์,วัชรพล,41020202130100A,คณะเภสัชศาสตร์,เภสัชศาสตรบัณฑิต,นักเรียน ม.6 ที่กำลังจะสำเร็จการศึกษาหรือสำเร็จการศึกษาแล้ว,,0,30,214,30,45.7011,41.1643
มหาวิทยาลัยเวสเทิรน์,วัชรพล,41020204111700A,คณะพยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,นักเรียน ม.6 ที่กำลังจะสำเร็จการศึกษาหรือสำเร็จการศึกษาแล้ว,,0,200,95,52,35.7916,0.0000
มหาวิทยาลัยเวสเทิรน์,วัชรพล,41020205111300A,คณะเทคนิคการแพทย์,วิทยาศาสตรบัณฑิตสาขาวิชาเทคนิค การแพทย์,นักเรียน ม.6 ที่กำลังจะสำเร็จการศึกษาหรือสำเร็จการศึกษาแล้ว,,0,50,49,30,43.1072,21.4382
มหาวิทยาลัยเวสเทิรน์,บุรีรัมย์,41020304111700A,คณะพยาบาลศาสตร์,พยาบาลศาสตรบัณฑิต,นักเรียน ม.6 ที่กำลังจะสำเร็จการศึกษาหรือสำเร็จการศึกษาแล้ว,,0,100,51,24,32.9998,0.0000
มหาวิทยาลัยธุรกิจบัณฑิตย์,วิทยาเขตหลัก,41030101610101A,วิทยาลัยบริหารธุรกิจ นวัตกรรมและการบัญชี,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชา การเงิน การลงทุน และเทคโนโลยีการเงิน,,,0,50,17,6,82.2500,56.7500
มหาวิทยาลัยธุรกิจบัณฑิตย์,วิทยาเขตหลัก,41030101610201A,วิทยาลัยบริหารธุรกิจ นวัตกรรมและการบัญชี,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชา การจัดการ,,,0,100,12,3,95.7500,0.0000
มหาวิทยาลัยธุรกิจบัณฑิตย์,วิทยาเขตหลัก,41030101610501A,วิทยาลัยบริหารธุรกิจ นวัตกรรมและการบัญชี,หลักสูตรบัญชีบัณฑิต,,,0,220,20,5,93.2500,74.2500
มหาวิทยาลัยธุรกิจบัณฑิตย์,วิทยาเขตหลัก,41030101610601A,วิทยาลัยบริหารธุรกิจ นวัตกรรมและการบัญชี,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชา การตลาดและการสรา้ งแบรนด์ในยุคดิจิทัล,,,0,300,18,5,92.7500,0.0000
